audiocap_id,youtube_id,start_time,caption,video_Caption
104297,HqndxoujCYI,30,Clock chiming with a laughter in background,"The video shows a clock on a wall. The clock has a white face with black numbers and hands. The wall is white, and there is a black and white photo on the wall. The clock is round and has a black frame. The video lasts for 8 seconds, and the clock is shown in different positions and angles. "
106518,HxZADVzNIqs,30,Birds chirping and water dripping with some banging in the background,"In this video, we see drops of water on a spider web. The video lasts for 12 seconds, and we see the drops of water on the web in different locations and sizes. "
104671,I4HpYGMMsz4,170,A man speaking with slapping on a wooden surface as compressed air hisses in the background,"In this video, we see a man standing in front of a boat. He is wearing a blue shirt and has a beard. There is a white and blue boat behind him, and he is standing in front of a white wall. "
103240,IFRmbxWK8u0,30,A clock ticking,"The video shows a clock made out of metal gears. The camera focuses on the clock, and we can see the gears moving in a circular motion. "
103313,IJ6pm5Kns8A,170,"Woman speaks, girl speaks, clapping, croaking noise interrupts, followed by laughter","In this video, a woman is seen sitting in a chair and playing rock, paper, scissors with an unseen person. She wins the game and celebrates by putting her hands in the air. "
103483,IKnx3hJv1bs,150,Spraying and hissing with some light vibrations,"In this video, a woman is seen spray painting a mural on a wall. She starts from the top and works her way down, adding more details to the painting as she goes along. "
104726,IPfaRF76gVU,13,Emergency vehicle racing by with siren and a man yelling,"In this video, we see a yellow fire truck driving down a road. The fire truck passes by a man in an orange vest, and we can see a person in a green shirt standing on the side of the road. "
104789,ITlqMkR5alY,0,A cat meowing followed by a person screaming as a man talks in the background and wind blows into a microphone,"In this video, we see a white sheep standing in a fenced area. The sheep is standing still and appears to be grazing on the grass. "
103137,I_8KqxP5xOA,50,"Light, intermittent hissing","In this video, we see a man standing in an attic, wearing a white suit and holding a light. He is moving around the attic, and we can see that he is working on the insulation. "
103663,I_vN_BFUr0Y,10,A train horn blowing several times as a train runs on railroad tracks and a railroad crossing signal rings in the distance,"In this video, we see a train passing by a building on railroad tracks. The video lasts for 8 seconds, and we see the train moving from left to right in the first few seconds. "
105222,IdBDl9Wr51A,10,Synthesized laser effects and explosions as a man talks followed by a deeper voiced man talking then woman laughing,"The video shows a screenshot of a video game. The content of the video is described in temporal order with each frame caption, object names, and object descriptions with specific locations and sizes. "
102770,IhvXtS9-IxM,30,A helicopter running,"In this video, we see a helicopter on a runway. The helicopter is red and blue in color, and it has a red and white flag on top. The helicopter is stationary on the runway, and we can see the runway in the background. "
103776,IsUG5SKWNZA,30,A woman whispering then talking as an infant cries followed by a man yelling,"The video shows a Christmas tree in a living room, with a dog walking around and a person opening a present. The camera then pans up to show the tree from a different angle. "
107403,ItS07xtdi4s,30,Rockets igniting followed by footsteps on concrete as multiple vehicle engines run while idle,"In this video, we see a man running across a street in a video game. He is wearing a black jacket and blue jeans. There are several parked cars on the street, and we can see a white car parked on the side of the road. The man is running towards the camera, and we can see a green and white sign in the background. "
105223,IvfaKPDWC00,160,Sirens ring and a vehicle speeds closer,"In this video, we see a car driving down a street at night. The video captures the car's movement and the surrounding environment. "
105777,Ivg_q4t-3w0,1,A woman is talking followed by a tapping noise,"In this video, a woman is seen teaching her dog how to close a door. The dog is shown running towards the door and successfully closing it. "
106826,J0yeFeKvIt8,30,"Continuous white noise, rustling and wind","The video shows a wind turbine in a field with windmills in the background. The camera focuses on the wind turbine, and we can see the windmills in the distance. "
104998,JBWJQCS4SvA,30,Bird chirping while waves come in with high wind,The video shows a beach with houses and a pier. The camera pans around the beach and shows different angles of the houses and the pier. 
104719,JC2ZrXzCX4Y,110,A person snores while people communicate,"In this video, a man is sleeping on a white towel on the floor. He is wearing black shoes, and there is a red towel on the floor next to him. "
103578,JHhEjsAkZoc,20,Horns blowing of a passing train,"In this video, we see a train traveling down the tracks. The video starts with the train on the tracks, and we can see the train moving forward. "
102865,JQz40TkjymY,30,Typing on a computer keyboard,"In this video, we see a person typing on a keyboard. The video lasts for 8 seconds, and the content is described in temporal order with each frame caption, object names, and object descriptions with specific locations and sizes. "
